5	3200
n007951	19	n007089	91
n008541	50	n009118	74
n008541	56	n008831	63
n008541	28	n001755	83
n008541	70	n004514	49
n008541	42	n007406	69
n008541	75	n008032	89
n008541	46	n004486	38
n008541	43	n008178	58
n008541	1	n003534	23
n008541	17	n007164	90
n000189	91	n005377	37
n000189	52	n004692	39
n000189	58	n009285	99
n000189	26	n007802	53
n000189	72	n004958	52
n000189	28	n000137	76
n000189	32	n006717	64
n000189	46	n008686	68
n000189	88	n004577	4
n000189	61	n000802	89
n004186	13	n008913	62
n004186	50	n003467	43
n004186	48	n007113	50
n004186	33	n003464	87
n004186	69	n009278	60
n004186	94	n007164	64
n004186	92	n009058	86
n004186	59	n003156	19
n004186	7	n002296	78
n004186	35	n004768	3
n007215	98	n001862	80
n007215	66	n008120	41
n007215	49	n005851	44
n007215	73	n000371	27
n007215	21	n009040	28
n007215	63	n003830	70
n007215	82	n002103	89
n007215	32	n007852	60
n007215	99	n006770	44
n007215	24	n007937	33
n003473	44	n000687	99
n003473	62	n007498	37
n003473	87	n001597	90
n003473	29	n008618	95
n003473	37	n003607	68
n003473	93	n008805	94
n003473	75	n000107	27
n003473	51	n000135	5
n003473	31	n000748	38
n003473	100	n003156	59
n003010	45	n000091	61
n003010	29	n006430	33
n003010	12	n008032	30
n003010	1	n005157	15
n003010	65	n005326	64
n003010	4	n008805	59
n003010	60	n003573	16
n003010	4	n000436	3
n003010	65	n001482	91
n003010	64	n003697	63
n006750	28	n005063	88
n006750	37	n002296	14
n006750	66	n008032	35
n006750	62	n007164	7
n006750	28	n008660	24
n006750	80	n006353	4
n006750	77	n002296	10
n006750	13	n006353	35
n006750	41	n002757	54
n006750	63	n006435	40
n007823	46	n000091	59
n007823	41	n000609	67
n007823	51	n004581	95
n007823	10	n005354	70
n007823	72	n005450	1
n007823	4	n000878	63
n007823	5	n006627	2
n007823	80	n009116	14
n007823	74	n006425	93
n007823	6	n006587	58
n000802	37	n007728	48
n000802	19	n006213	61
n000802	56	n004768	79
n000802	95	n001338	14
n000802	15	n005896	89
n000802	71	n000821	85
n000802	11	n002124	93
n000802	22	n006770	91
n000802	15	n002493	89
n000802	50	n006064	62
n001782	65	n006199	11
n001782	76	n009072	57
n001782	96	n006604	68
n001782	60	n005749	47
n001782	60	n007190	86
n001782	26	n006614	86
n001782	97	n009119	9
n001782	52	n000739	75
n001782	53	n004772	12
n001782	85	n006425	35
n009140	68	n004631	26
n009140	63	n005472	23
n009140	96	n001782	26
n009140	93	n006216	65
n009140	97	n008712	52
n009140	95	n006224	59
n009140	16	n001862	74
n009140	5	n006750	4
n009140	3	n000433	21
n009140	88	n007654	70
n008032	9	n006213	82
n008032	52	n003166	66
n008032	62	n009142	84
n008032	99	n006309	57
n008032	71	n006604	37
n008032	14	n003530	12
n008032	52	n003898	69
n008032	32	n001426	39
n008032	83	n007570	85
n008032	23	n001782	1
n009114	40	n000136	55
n009114	15	n006887	98
n009114	32	n000371	96
n009114	25	n001576	70
n009114	28	n008685	30
n009114	54	n005749	22
n009114	40	n007652	84
n009114	18	n008763	21
n009114	54	n008685	31
n009114	28	n008985	74
n008831	74	n000687	64
n008831	32	n009080	36
n008831	58	n005896	25
n008831	33	n005911	59
n008831	50	n001576	35
n008831	3	n007875	16
n008831	31	n007810	19
n008831	37	n004514	5
n008831	76	n007182	10
n008831	86	n003354	90
n005978	73	n003697	24
n005978	72	n009116	100
n005978	13	n000840	4
n005978	99	n009072	63
n005978	66	n002223	46
n005978	81	n000868	70
n005978	58	n001710	87
n005978	30	n002773	65
n005978	30	n008831	44
n005978	96	n007089	4
n000436	34	n004581	42
n000436	34	n008034	39
n000436	95	n009140	63
n000436	83	n005377	74
n000436	35	n006255	33
n000436	29	n007951	67
n000436	92	n008816	83
n000436	88	n006703	23
n000436	14	n008108	32
n000436	18	n003711	32
n007089	42	n008779	92
n007089	33	n005450	37
n007089	58	n006604	48
n007089	94	n008034	38
n007089	9	n008108	55
n007089	10	n008779	85
n007089	92	n007823	5
n007089	94	n003558	83
n007089	97	n008375	64
n007089	56	n009065	24
n002961	55	n006213	28
n002961	79	n001565	57
n002961	27	n008575	11
n002961	19	n000748	1
n002961	8	n002434	78
n002961	47	n002823	54
n002961	42	n000821	13
n002961	97	n002846	31
n002961	6	n003166	59
n002961	9	n003996	21
n006199	62	n004767	4
n006199	54	n005425	85
n006199	36	n008763	54
n006199	69	n007089	53
n006199	74	n000349	69
n006199	43	n004581	86
n006199	54	n001454	91
n006199	1	n007937	95
n006199	59	n005201	40
n006199	2	n006128	89
n000635	64	n003635	47
n000635	60	n005201	65
n000635	76	n002101	47
n000635	17	n001183	3
n000635	36	n001362	10
n000635	55	n000802	71
n000635	46	n001081	3
n000635	48	n003155	72
n000635	42	n005472	46
n000635	38	n007190	29
n007884	77	n008660	84
n007884	39	n000128	55
n007884	82	n004546	85
n007884	58	n001338	19
n007884	11	n001467	54
n007884	99	n006742	4
n007884	100	n008454	80
n007884	29	n003996	1
n007884	77	n003666	32
n007884	1	n003573	54
n006358	2	n000107	22
n006358	96	n008686	53
n006358	97	n006633	44
n006358	67	n000439	58
n006358	14	n001503	36
n006358	39	n006405	25
n006358	40	n000410	19
n006358	95	n000688	69
n006358	34	n000439	73
n006358	66	n003664	36
n001526	26	n008394	67
n001526	62	n005749	83
n001526	55	n006614	16
n001526	87	n007810	84
n001526	78	n007728	32
n001526	33	n009058	77
n001526	24	n000609	89
n001526	11	n009072	47
n001526	40	n006128	28
n001526	22	n009041	1
n006703	61	n008764	64
n006703	54	n004772	70
n006703	90	n005063	16
n006703	37	n000349	41
n006703	92	n006633	7
n006703	10	n004692	48
n006703	10	n005559	63
n006703	74	n004946	28
n006703	97	n008120	51
n006703	81	n001576	27
n002101	88	n004474	13
n002101	75	n004486	18
n002101	33	n001183	3
n002101	56	n000882	6
n002101	76	n002309	99
n002101	9	n006887	10
n002101	96	n007347	1
n002101	12	n008778	4
n002101	5	n002101	33
n002101	80	n007884	85
n004692	89	n003156	62
n004692	50	n005064	16
n004692	77	n000135	24
n004692	28	n004556	41
n004692	91	n000635	29
n004692	68	n009076	5
n004692	11	n000730	11
n004692	49	n002616	23
n004692	78	n008178	33
n004692	96	n005749	97
n002757	96	n002912	91
n002757	26	n004486	69
n002757	62	n000371	63
n002757	39	n003711	50
n002757	1	n005157	56
n002757	40	n009065	31
n002757	87	n008155	55
n002757	85	n007852	84
n002757	32	n002775	72
n002757	22	n005157	30
n003215	1	n006435	80
n003215	75	n004556	38
n003215	25	n002433	60
n003215	90	n008155	18
n003215	3	n006344	51
n003215	15	n000328	69
n003215	94	n002961	46
n003215	60	n003530	15
n003215	71	n009118	44
n003215	66	n001366	77
n001110	63	n008779	48
n001110	64	n004638	6
n001110	21	n002381	15
n001110	44	n004323	39
n001110	99	n002961	55
n001110	25	n006237	31
n001110	65	n003573	7
n001110	43	n009023	24
n001110	44	n003558	93
n001110	24	n006159	19
n005749	8	n007089	85
n005749	56	n001571	22
n005749	88	n006215	48
n005749	32	n001526	61
n005749	69	n005064	69
n005749	99	n003655	70
n005749	82	n009072	73
n005749	50	n002101	91
n005749	53	n007347	33
n005749	52	n006742	100
n000091	10	n005704	31
n000091	96	n009116	84
n000091	29	n000439	12
n000091	11	n007164	97
n000091	92	n000609	13
n000091	11	n001782	69
n000091	16	n005326	56
n000091	93	n004546	78
n000091	69	n002381	31
n000091	53	n008034	61
n002164	1	n000371	9
n002164	86	n000128	82
n002164	7	n001596	92
n002164	7	n008685	7
n002164	6	n007190	27
n002164	28	n000821	75
n002164	32	n007686	84
n002164	6	n006075	36
n002164	70	n009015	2
n002164	94	n006633	40
n000439	3	n007097	40
n000439	92	n002164	64
n000439	92	n008763	85
n000439	7	n006462	44
n000439	82	n007055	65
n000439	47	n002961	11
n000439	71	n007498	23
n000439	99	n009065	32
n000439	74	n008322	90
n000439	48	n007347	95
n005379	63	n003711	25
n005379	33	n009114	39
n005379	29	n001366	14
n005379	64	n004486	34
n005379	33	n008831	26
n005379	61	n008985	39
n005379	45	n006770	56
n005379	84	n006723	49
n005379	33	n005157	48
n005379	62	n002604	98
n004436	31	n005326	55
n004436	18	n005377	65
n004436	66	n002470	68
n004436	77	n000137	93
n004436	33	n007810	39
n004436	45	n007164	93
n004436	4	n002616	4
n004436	88	n005808	6
n004436	30	n007166	36
n004436	1	n000410	61
n008034	1	n008686	58
n008034	93	n008110	34
n008034	18	n003996	61
n008034	32	n007875	36
n008034	84	n005108	57
n008034	83	n006405	78
n008034	25	n007570	100
n008034	68	n001526	31
n008034	31	n008779	2
n008034	54	n001202	65
n000868	43	n008730	96
n000868	87	n007498	6
n000868	60	n007055	53
n000868	56	n000739	45
n000868	27	n008575	12
n000868	39	n009278	9
n000868	100	n006353	58
n000868	43	n000970	21
n000868	52	n001426	17
n000868	13	n006309	81
n005979	43	n007823	43
n005979	25	n007096	8
n005979	29	n003558	96
n005979	54	n000609	63
n005979	96	n007055	65
n005979	100	n007478	52
n005979	81	n008660	35
n005979	10	n001183	67
n005979	82	n006425	44
n005979	67	n002616	89
n000437	12	n005704	55
n000437	64	n009129	16
n000437	60	n006309	55
n000437	33	n000349	94
n000437	22	n008730	24
n000437	13	n006614	32
n000437	40	n001576	6
n000437	6	n005756	22
n000437	9	n008737	17
n000437	14	n004556	70
n005377	62	n001596	58
n005377	61	n009118	44
n005377	81	n007823	25
n005377	52	n003215	32
n005377	63	n001110	43
n005377	98	n008120	65
n005377	59	n004772	98
n005377	51	n006584	82
n005377	43	n002166	12
n005377	23	n008709	64
n001362	63	n008816	39
n001362	32	n009015	59
n001362	92	n005063	66
n001362	11	n008429	71
n001362	52	n001710	83
n001362	71	n002166	1
n001362	58	n007951	6
n001362	87	n005404	10
n001362	28	n005379	20
n001362	15	n007089	16
n003607	66	n001304	89
n003607	9	n004767	15
n003607	29	n003898	44
n003607	69	n006280	16
n003607	1	n000028	56
n003607	86	n009040	90
n003607	64	n007664	37
n003607	58	n006466	25
n003607	52	n009040	18
n003607	55	n001782	31
n004245	87	n008686	97
n004245	87	n000635	46
n004245	41	n008778	91
n004245	82	n005704	56
n004245	66	n002164	22
n004245	17	n000878	59
n004245	90	n006075	68
n004245	77	n007089	25
n004245	41	n004514	58
n004245	3	n004631	40
n006344	22	n004767	3
n006344	53	n002159	93
n006344	62	n004573	84
n006344	13	n001283	44
n006344	49	n004581	84
n006344	57	n005974	33
n006344	45	n007164	54
n006344	72	n000838	35
n006344	70	n005756	10
n006344	42	n001755	37
n008685	81	n007498	59
n008685	33	n007406	93
n008685	13	n008110	69
n008685	78	n005559	2
n008685	14	n002159	32
n008685	28	n004514	29
n008685	2	n002823	4
n008685	3	n000371	31
n008685	35	n004474	45
n008685	77	n008577	21
n001338	17	n004638	68
n001338	96	n004772	29
n001338	74	n001338	96
n001338	69	n008394	9
n001338	10	n006353	38
n001338	83	n008816	14
n001338	88	n006358	68
n001338	96	n001862	49
n001338	52	n005108	30
n001338	46	n004767	61
n007652	6	n006614	29
n007652	77	n004663	32
n007652	100	n006742	54
n007652	53	n002773	14
n007652	98	n008149	78
n007652	18	n001183	35
n007652	32	n001283	80
n007652	70	n007852	26
n007652	6	n002164	86
n007652	90	n000189	99
n005105	63	n007320	64
n005105	98	n004436	82
n005105	39	n006584	88
n005105	61	n007580	21
n005105	91	n007875	14
n005105	64	n008454	27
n005105	35	n006344	53
n005105	75	n008778	7
n005105	43	n008108	100
n005105	4	n008346	72
n005559	99	n001283	38
n005559	36	n001435	38
n005559	81	n001565	40
n005559	91	n001755	48
n005559	21	n003655	21
n005559	70	n001426	91
n005559	15	n009083	93
n005559	72	n004581	42
n005559	50	n005687	40
n005559	81	n007686	59
n003830	44	n005559	27
n003830	45	n008155	20
n003830	73	n006587	56
n003830	50	n001482	51
n003830	76	n005108	5
n003830	74	n008913	39
n003830	81	n003558	14
n003830	20	n000437	79
n003830	20	n007912	73
n003830	35	n004556	92
n000821	34	n002912	89
n000821	69	n005472	100
n000821	29	n003156	65
n000821	92	n003697	10
n000821	70	n006405	70
n000821	63	n005704	82
n000821	44	n005844	46
n000821	45	n005326	53
n000821	63	n005108	88
n000821	18	n009080	29
n002775	7	n006633	72
n002775	12	n005425	28
n002775	16	n007782	44
n002775	79	n007089	2
n002775	63	n001577	90
n002775	80	n006614	37
n002775	22	n008541	69
n002775	32	n002604	31
n002775	83	n001526	16
n002775	50	n003666	13
n006742	21	n005772	36
n006742	18	n003898	66
n006742	33	n008273	89
n006742	34	n005704	36
n006742	51	n002166	74
n006742	9	n008273	67
n006742	13	n001710	31
n006742	29	n001482	19
n006742	7	n009093	46
n006742	18	n002164	32
n000687	91	n001283	37
n000687	95	n005185	50
n000687	90	n000635	32
n000687	20	n008709	54
n000687	22	n000028	12
n000687	32	n006208	96
n000687	7	n000028	40
n000687	53	n004573	97
n000687	63	n001250	62
n000687	58	n006717	89
n001755	16	n007215	45
n001755	67	n007664	100
n001755	59	n000371	96
n001755	89	n005911	100
n001755	3	n005377	47
n001755	17	n006717	23
n001755	29	n001167	98
n001755	81	n001576	89
n001755	28	n000882	28
n001755	1	n003473	56
n007664	93	n002296	91
n007664	55	n008805	30
n007664	82	n008178	74
n007664	82	n001366	97
n007664	56	n008712	73
n007664	53	n008711	74
n007664	84	n008712	28
n007664	50	n004468	21
n007664	11	n002846	45
n007664	71	n001565	36
n006584	41	n007495	96
n006584	40	n003666	41
n006584	28	n003898	30
n006584	33	n000437	54
n006584	12	n000437	18
n006584	11	n000135	96
n006584	80	n008737	87
n006584	5	n008816	22
n006584	41	n006435	38
n006584	28	n000433	12
n002124	44	n000028	53
n002124	76	n008375	80
n002124	73	n005434	59
n002124	76	n004573	11
n002124	81	n005472	95
n002124	91	n008273	1
n002124	69	n003607	23
n002124	55	n007686	2
n002124	52	n002101	16
n002124	19	n008155	68
n002381	18	n008730	19
n002381	81	n003337	73
n002381	94	n007875	17
n002381	54	n006128	70
n002381	39	n008110	52
n002381	6	n009076	15
n002381	7	n001456	50
n002381	49	n006887	74
n002381	35	n004768	61
n002381	78	n005429	44
n007852	19	n005687	12
n007852	22	n001782	98
n007852	34	n000371	9
n007852	62	n006216	38
n007852	33	n005201	89
n007852	52	n005429	50
n007852	49	n006199	98
n007852	68	n003473	65
n007852	35	n001202	90
n007852	38	n009085	59
n001167	25	n001597	1
n001167	75	n004577	87
n001167	89	n009142	92
n001167	90	n003752	35
n001167	51	n005185	88
n001167	7	n005063	59
n001167	91	n007497	71
n001167	86	n008985	12
n001167	66	n007096	68
n001167	22	n009142	11
n001503	16	n005429	58
n001503	33	n000010	16
n001503	46	n003534	10
n001503	48	n007580	91
n001503	87	n009072	74
n001503	47	n006064	26
n001503	3	n008685	49
n001503	88	n003902	31
n001503	95	n001366	77
n001503	19	n009140	87
n005157	54	n006344	9
n005157	7	n000107	11
n005157	25	n008764	46
n005157	85	n006614	49
n005157	51	n003534	96
n005157	47	n004573	50
n005157	93	n002434	54
n005157	47	n007875	25
n005157	47	n001456	96
n005157	95	n004514	79
n003898	93	n006344	35
n003898	65	n005772	82
n003898	81	n007347	80
n003898	29	n003156	16
n003898	32	n007912	96
n003898	38	n008712	58
n003898	41	n008034	93
n003898	39	n006216	100
n003898	92	n006425	25
n003898	23	n002826	68
n005354	12	n008452	87
n005354	52	n007182	66
n005354	70	n004772	17
n005354	71	n004546	49
n005354	68	n006358	30
n005354	98	n007320	71
n005354	21	n004772	55
n005354	60	n003607	77
n005354	67	n008779	93
n005354	54	n001596	25
n006387	68	n002434	33
n006387	61	n009041	21
n006387	10	n006255	12
n006387	29	n008034	35
n006387	5	n004486	8
n006387	8	n004638	56
n006387	42	n001202	77
n006387	82	n008394	83
n006387	25	n001596	1
n006387	74	n008143	98
n006717	51	n000437	98
n006717	57	n006280	23
n006717	38	n002912	44
n006717	34	n008575	81
n006717	12	n005808	39
n006717	55	n003573	53
n006717	47	n003725	78
n006717	50	n000687	15
n006717	94	n001366	98
n006717	65	n004474	65
n007864	43	n005064	72
n007864	23	n008712	48
n007864	95	n007215	24
n007864	63	n006215	93
n007864	28	n007652	63
n007864	36	n001503	20
n007864	63	n002059	88
n007864	80	n006405	17
n007864	73	n003156	18
n007864	43	n005201	70
n004817	30	n002961	16
n004817	2	n004068	26
n004817	71	n008575	64
n004817	80	n006353	95
n004817	87	n005157	13
n004817	68	n006353	86
n004817	65	n001250	81
n004817	35	n003215	18
n004817	42	n003664	14
n004817	61	n009278	94
n002773	71	n003711	31
n002773	14	n007381	68
n002773	28	n002433	62
n002773	92	n008686	73
n002773	1	n007937	58
n002773	41	n000635	16
n002773	18	n005896	12
n002773	39	n008660	73
n002773	20	n001456	84
n002773	35	n000609	78
n003655	90	n004245	25
n003655	17	n001862	26
n003655	77	n002124	92
n003655	76	n007782	6
n003655	55	n003752	46
n003655	49	n007951	34
n003655	50	n002616	89
n003655	41	n001435	97
n003655	17	n001755	35
n003655	43	n005404	59
n003467	1	n003354	67
n003467	48	n007406	51
n003467	39	n001304	92
n003467	20	n004546	42
n003467	56	n004772	50
n003467	31	n008712	45
n003467	66	n007686	73
n003467	34	n000371	18
n003467	81	n005979	73
n003467	47	n000740	65
n000688	98	n004577	30
n000688	27	n002676	34
n000688	52	n002773	84
n000688	1	n006353	33
n000688	61	n004474	5
n000688	46	n005354	5
n000688	79	n006717	39
n000688	24	n006462	49
n000688	52	n005872	77
n000688	77	n006435	84
n003664	49	n005687	61
n003664	55	n006703	23
n003664	67	n006353	61
n003664	88	n007381	5
n003664	99	n000635	60
n003664	70	n006717	73
n003664	88	n005808	40
n003664	32	n009285	58
n003664	79	n003898	100
n003664	44	n008686	94
n007654	86	n004946	88
n007654	84	n006358	57
n007654	95	n008577	96
n007654	41	n006614	95
n007654	100	n001435	89
n007654	17	n002493	76
n007654	67	n006344	90
n007654	37	n006435	26
n007654	47	n009093	46
n007654	46	n003666	56
n003697	55	n002103	49
n003697	64	n005404	77
n003697	86	n000371	42
n003697	40	n000739	19
n003697	93	n005354	32
n003697	4	n008686	4
n003697	79	n005108	18
n003697	49	n006213	86
n003697	89	n006215	95
n003697	48	n005896	80
n008429	33	n002859	75
n008429	92	n003215	23
n008429	30	n000882	38
n008429	4	n002757	86
n008429	11	n006128	62
n008429	81	n002381	82
n008429	77	n008778	83
n008429	73	n009040	71
n008429	37	n008577	97
n008429	95	n007166	11
n007495	95	n000740	13
n007495	29	n003337	16
n007495	92	n006703	76
n007495	69	n009093	3
n007495	69	n008737	97
n007495	78	n003664	71
n007495	38	n002826	86
n007495	96	n008375	70
n007495	40	n005105	23
n007495	19	n006215	49
n003711	22	n008831	68
n003711	59	n009119	70
n003711	5	n009142	48
n003711	12	n008394	53
n003711	61	n005377	41
n003711	10	n007686	88
n003711	10	n002309	49
n003711	95	n008779	50
n003711	90	n005185	35
n003711	42	n000410	79
n009019	7	n008034	58
n009019	65	n001023	84
n009019	80	n006387	36
n009019	70	n004068	27
n009019	40	n007686	48
n009019	98	n007782	26
n009019	95	n006344	5
n009019	50	n006425	2
n009019	34	n001362	11
n009019	75	n007570	19
n006435	40	n008322	59
n006435	73	n001526	27
n006435	33	n006199	89
n006435	15	n003534	12
n006435	15	n006309	64
n006435	86	n001202	99
n006435	11	n003830	72
n006435	18	n007497	78
n006435	30	n008778	26
n006435	90	n004468	63
n002059	22	n002434	72
n002059	58	n007347	71
n002059	85	n002470	93
n002059	93	n008779	91
n002059	84	n008178	80
n002059	37	n008575	59
n002059	59	n005851	22
n002059	76	n007810	46
n002059	46	n002823	24
n002059	32	n002580	56
n005872	90	n007381	50
n005872	18	n004486	26
n005872	93	n005377	95
n005872	31	n002433	49
n005872	79	n006604	45
n005872	71	n005379	41
n005872	48	n000107	95
n005872	64	n004068	61
n005872	41	n007810	49
n005872	29	n006344	58
n002434	6	n006237	97
n002434	7	n008763	70
n002434	47	n003996	77
n002434	76	n008831	46
n002434	12	n000436	24
n002434	71	n008764	14
n002434	50	n000821	64
n002434	2	n002757	27
n002434	91	n000821	94
n002434	87	n002912	19
n002296	93	n009015	78
n002296	69	n005687	70
n002296	16	n005911	38
n002296	64	n008686	23
n002296	83	n007654	87
n002296	64	n001597	70
n002296	3	n006336	3
n002296	88	n008779	24
n002296	26	n002166	54
n002296	21	n005911	94
n005844	70	n001571	38
n005844	90	n008149	74
n005844	41	n005064	40
n005844	26	n005979	39
n005844	18	n002433	97
n005844	59	n008575	81
n005844	41	n009023	48
n005844	91	n007190	49
n005844	98	n002159	9
n005844	17	n003711	41
n006255	75	n004323	22
n006255	64	n004663	3
n006255	14	n006159	27
n006255	52	n004186	23
n006255	3	n006128	18
n006255	25	n008712	91
n006255	7	n008660	73
n006255	4	n009072	63
n006255	34	n006614	4
n006255	63	n001023	21
n002433	80	n002470	96
n002433	20	n002164	64
n002433	7	n002688	8
n002433	64	n003354	5
n002433	38	n008346	85
n002433	61	n004663	37
n002433	22	n001782	4
n002433	73	n007215	4
n002433	63	n005425	53
n002433	72	n000688	92
n007728	72	n008143	42
n007728	85	n002688	12
n007728	63	n004817	7
n007728	59	n009140	68
n007728	55	n008686	2
n007728	28	n007495	5
n007728	53	n006336	31
n007728	66	n006224	52
n007728	47	n008831	78
n007728	82	n006887	80
n002493	49	n002846	14
n002493	89	n009076	49
n002493	61	n005704	96
